Original Key,Length,Text,Text Length
train/25February_2010_Thursday_tagesschau-1755,99,heute nacht regnet es im süden zum teil kräftig,47
train/25February_2010_Thursday_tagesschau-1756,85,nach mitternacht geht der regen im westen in schauer über,57
train/25February_2010_Thursday_tagesschau-1757,171,am tag regnet es zunächst in den östlichen und südöstlichen landesteilen noch verbreitet sonst ist es wechselhaft mit schauern,126
train/25February_2010_Thursday_tagesschau-1758,101,bis zum abend schneit es oberhalb von neunhundert bis sechshundert metern,73
train/25February_2010_Thursday_tagesschau-1759,189,der wind weht mäßig bis frisch mit stürmischen böen muss gerechnet werden bei schauern sturmböen auf den bergen einzelne orkanböen,130
train/25February_2010_Thursday_tagesschau-1760,89,heute nacht acht grad am oberrhein null grad im bayerischen wald,64
train/25February_2010_Thursday_tagesschau-1762,115,am samstag ist es im süden zum teil freundlich sonst regnet es hier und da im bergland auch schnee,98
train/25February_2010_Thursday_tagesschau-1763,157,am sonntag regnet es mancherorts an den alpen föhn dort auch mal sonne starker bis stürmischer wind,99
train/25February_2010_Thursday_tagesschau-1764,65,auch die neue woche beginnt unbeständig,39
train/30September_2009_Wednesday_tagesschau-1765,132,und nun die wettervorhersage für morgen donnerstag den ersten oktober,69
train/30September_2009_Wednesday_tagesschau-1767,116,er überquert in der nacht die nordhälfte zieht im laufe des tages dann bis zur donau und wird dabei schwächer,109
train/30September_2009_Wednesday_tagesschau-1768,33,die luft die dann zu uns einströmt ist kühl,43
train/30September_2009_Wednesday_tagesschau-1769,111,in der nordhälfte regnet es heute nacht zeitweise in der südhälfte ist es zeitweise klar,88
train/30September_2009_Wednesday_tagesschau-1770,47,hier und da bildet sich nebel,29
train/30September_2009_Wednesday_tagesschau-1771,143,am tag ist es ganz im süden teilweise noch länger freundlich sonst dichte wolken und etwas sonne im wechsel,107
train/30September_2009_Wednesday_tagesschau-1772,79,in der mitte fällt hier und da regen im norden gibt es einzelne schauer,71
train/30September_2009_Wednesday_tagesschau-1773,99,der wind weht schwach bis mäßig im norden frisch an den küsten stark,68
train/30September_2009_Wednesday_tagesschau-1774,42,im norden und in den hochlagen stürmische böen,46
train/30September_2009_Wednesday_tagesschau-1775,89,heute nacht vierzehn grad am niederrhein und fünf grad im süden,63
train/30September_2009_Wednesday_tagesschau-1776,118,am tag dreizehn bis achtzehn grad am oberrhein bis zwanzig grad,63
train/30September_2009_Wednesday_tagesschau-1777,67,am freitag fallen in der nordhälfte einige schauer,50
train/30September_2009_Wednesday_tagesschau-1778,63,an den alpen regnet es etwas dazwischen ist es recht freundlich,63
train/30September_2009_Wednesday_tagesschau-1779,107,am samstag ist es im norden regnerisch und sehr windig nach süden ist es freundlicher,85
train/30September_2009_Wednesday_tagesschau-1780,106,am sonntag ist es ganz im süden freundlich sonst viele wolken,61
train/30September_2009_Wednesday_tagesschau-1781,35,im norden ist es weiter stürmisch,33
train/29September_2010_Wednesday_tagesschau-1782,122,und nun die wettervorhersage für morgen donnerstag den dreißigsten september,76
train/29September_2010_Wednesday_tagesschau-1783,210,das hoch über skandinavien sorgt morgen im norden und osten deutschlands für ruhiges teilweise freundliches herbstwetter,120
train/29September_2010_Wednesday_tagesschau-1784,114,ansonsten macht sich das tief über dem atlantik in form von regenwolken bemerkbar,81
train/29September_2010_Wednesday_tagesschau-1785,104,in der nacht ist es teils wolkig teils klar im osten regnet es vereinzelt noch etwas,84
train/29September_2010_Wednesday_tagesschau-1786,73,gebietsweise breitet sich nebel aus,35
train/29September_2010_Wednesday_tagesschau-1787,71,im äußersten westen kann es später regen geben,46
train/29September_2010_Wednesday_tagesschau-1788,171,hat sich der nebel gelichtet am tag in der nordosthälfte mal sonne mal wolken sonst fällt hier und da regen,107
train/29September_2010_Wednesday_tagesschau-1789,120,der wind weht mäßig bis frisch an der nordsee auch stark böig sonst weht er schwach bis mäßig,93
train/29September_2010_Wednesday_tagesschau-1790,99,vor allem im süden und in der mitte muss heute nacht mit bodenfrost gerechnet werden,84
train/29September_2010_Wednesday_tagesschau-1791,131,am tag neun grad im erzgebirge und sechzehn grad am oberrhein,61
train/29September_2010_Wednesday_tagesschau-1792,117,am freitag und am samstag ist es im nordosten am freundlichsten sonst gibt es mehr wolken,89
train/29September_2010_Wednesday_tagesschau-1793,38,hier und da fällt regen,23
train/29September_2010_Wednesday_tagesschau-1794,161,am sonntag ist es im süden oft sonnig richtung norden des es wolkiger stellenweise fällt regen,94
train/29September_2010_Wednesday_tagesschau-1795,89,dabei ist es im norden windig im süden bis fünfundzwanzig grad,62
train/12August_2009_Wednesday_tagesschau-1796,116,und nun die wettervorhersage für morgen donnerstag den dreizehnten august,73
train/12August_2009_Wednesday_tagesschau-1797,131,von dänemark zieht ein tief richtung baltikum,45
train/12August_2009_Wednesday_tagesschau-1798,161,seine wolkenschleppe überquert dabei die mitte und den süden deutschlands während es in der nordhälfte morgen recht freundlich aber nicht gerade sommerlich warm wird,165
train/12August_2009_Wednesday_tagesschau-1799,160,in der mitte fällt heute nacht verbreitet zum teil schauerartiger regen der sich langsam südwärts verlagert auch blitz und donner sind dabei,140
train/12August_2009_Wednesday_tagesschau-1800,84,im norden stellenweise schauer in küstennähe einzelne gewitter möglich,70
train/12August_2009_Wednesday_tagesschau-1801,77,dort gibt es morgen ein paar schauer sonst wird es recht freundlich,67
train/12August_2009_Wednesday_tagesschau-1802,179,im süden und südwesten allerdings vielerorts regen oder schauer von baden bis nach südostbayern auch einige kräftige gewitter,125
train/12August_2009_Wednesday_tagesschau-1803,154,schwacher im norden auch mäßiger an der küste zeitweise frischer wind mit der gefahr von sturmböen aus west bis nordwest,120
train/12August_2009_Wednesday_tagesschau-1805,122,am bodensee morgen bis fünfundzwanzig auf den nordfriesischen inseln nur achtzehn grad,86
train/12August_2009_Wednesday_tagesschau-1807,103,am samstag viel sonne und wärmer in küstennähe zeitweise regen,62
train/12August_2009_Wednesday_tagesschau-1808,139,am sonntag zunächst freundlich aber von nordwesten ziehen wieder einzelne schauer und zum teil heftige gewitter heran,117
train/21October_2010_Thursday_tagesschau-1809,82,und nun die wettervorhersage für morgen freitag den zweiundzwanzigsten oktober,78
train/21October_2010_Thursday_tagesschau-1810,135,ein sturmtief über dänemark bringt dem norden deutschlands heute nacht heftige turbulenzen und zum teil auch kräftigen regen,124
train/21October_2010_Thursday_tagesschau-1811,114,in der mitte und im süden erwartet uns dank hochdruckeinfluss recht ruhiges herbstwetter,88
train/21October_2010_Thursday_tagesschau-1812,166,im norden fällt heute nacht teilweise kräftiger regen sonst ist es verbreitet klar vor allem in den niederungen bildet sich nebel,129
train/21October_2010_Thursday_tagesschau-1813,203,auch am tag regnet es im norden zeitweise im übrigen land gibt es abseits zäher nebelfelder teils wolken teils sonne und es bleibt trocken,138
train/21October_2010_Thursday_tagesschau-1815,126,morgen schwacher bis mäßiger im norden frischer wind aus west bis südwest an der see stürmische böen,100
train/21October_2010_Thursday_tagesschau-1816,125,in der südhälfte heute nacht frostig an der nordsee bis sieben grad plus,72
train/21October_2010_Thursday_tagesschau-1817,143,morgen vier grad im dauernebel bis zwölf am niederrhein,55
train/21October_2010_Thursday_tagesschau-1818,97,am samstag nach auflösung örtlicher nebelfelder in vielen regionen recht freundlich und etwas milder,100
train/21October_2010_Thursday_tagesschau-1819,100,am sonntag breiten sich dann von westen wieder regenwolken aus,62
train/21October_2010_Thursday_tagesschau-1820,69,die neue woche beginnt wechselhaft und wieder kühler,52
train/20November_2010_Saturday_tagesschau-1821,121,und nun die wettervorhersage für morgen sonntag den einundzwanzigsten november,78
train/20November_2010_Saturday_tagesschau-1822,126,von südfrankreich zieht ein tief mit kräftigen regenfällen zum mittelmeer,73
train/20November_2010_Saturday_tagesschau-1825,90,morgen bleibt es noch bei dem ruhigen und weitgehend grauen herbstwetter,72
train/20November_2010_Saturday_tagesschau-1826,154,auch in der nacht ist der himmel meist bedeckt in der mitte und im süden anfangs zum teil klar dort bildet sich aber verbreitet nebel,133
train/20November_2010_Saturday_tagesschau-1827,68,auch morgen wieder meist trübe durch wolken und hochnebel,57
train/20November_2010_Saturday_tagesschau-1828,168,vor allem in der mitte kommt auch mal die sonne zum zuge während im norden und südwesten gelegentlich ein paar tropfen fallen,125
train/20November_2010_Saturday_tagesschau-1829,126,es weht ein schwacher mitunter auch mäßiger wind aus nordost bis ost,68
train/20November_2010_Saturday_tagesschau-1831,110,morgen werte zwischen drei und sieben entlang des rheins bis acht grad,70
train/20November_2010_Saturday_tagesschau-1832,175,montag und dienstag bleibt es im norden und westen meist trocken sonst verbreitet regen der im osten teilweise ergiebig sein kann,129
train/20November_2010_Saturday_tagesschau-1833,56,im bergland fällt zunehmend schnee,34
train/15February_2010_Monday_tagesschau-1835,98,und nun die wettervorhersage für morgen dienstag den sechzehnten februar,72
train/15February_2010_Monday_tagesschau-1836,113,auch morgen erwartet uns in großen teilen deutschlands ruhiges winterwetter,75
train/15February_2010_Monday_tagesschau-1837,81,im nordwesten macht sich allerdings der ausläufer eines atlantiktiefs bemerkbar,79
train/15February_2010_Monday_tagesschau-1838,37,es fällt aber nur vereinzelt etwas schnee,41
train/15February_2010_Monday_tagesschau-1839,148,heute nacht ist es meist wolkenverhangen gebietsweise klart es auch auf hier und da bildet sich nebel,101
train/15February_2010_Monday_tagesschau-1842,58,in manchen regionen scheint die sonne auch längere zeit,55
train/15February_2010_Monday_tagesschau-1844,87,der südostwind weht schwach bis mäßig an der nordsee auch frisch,64
train/15February_2010_Monday_tagesschau-1846,106,morgen reichen die temperaturen von minus fünf grad im osten bis plus vier grad im südwesten,92
train/15February_2010_Monday_tagesschau-1847,129,am mittwoch fällt im westen etwas schnee oder teilweise gefrierender regen,74
train/15February_2010_Monday_tagesschau-1848,70,diese niederschläge breiten sich am donnerstag weiter nach osten aus,68
train/15February_2010_Monday_tagesschau-1849,50,frost ist dann zumindest tagsüber kein thema mehr,49
train/15February_2010_Monday_tagesschau-1850,93,auch am freitag viele wolken die teils regen teils schnee bringen,65
train/14July_2010_Wednesday_tagesschau-1851,95,und nun die wettervorhersage für morgen donnerstag den fünfzehnten juli,71
train/14July_2010_Wednesday_tagesschau-1854,65,es bestehen entsprechende unwetterwarnungen des deutschen wetterdienstes,72
train/14July_2010_Wednesday_tagesschau-1855,54,im westen gibt es zurzeit schon kräftige gewitter,49
train/14July_2010_Wednesday_tagesschau-1856,152,diese lokalen unwetter verlagern sich im laufe der nacht mit heftigem starkregen und hagel richtung osten,105
train/14July_2010_Wednesday_tagesschau-1857,109,morgen vormittag kann es im osten und südosten zum teil noch kräftig krachen,76
train/14July_2010_Wednesday_tagesschau-1858,97,im übrigen land scheint häufig die sonne vor allem im nordwesten gibt es einzelne schauer,89
train/14July_2010_Wednesday_tagesschau-1859,80,bei gewittern sind heute nacht schwere sturmböen vereinzelt auch orkanböen möglich,82
train/14July_2010_Wednesday_tagesschau-1860,67,am tag meist mäßiger bis frischer wind aus west bis südwest im nordwesten auch stark böig,89
train/14July_2010_Wednesday_tagesschau-1861,103,in der eifel heute nacht vierzehn an der spree bis zweiundzwanzig grad,70
train/14July_2010_Wednesday_tagesschau-1862,164,morgen im nordwesten angenehme einundzwanzig bis fünfundzwanzig im osten heiße dreißig bis zweiunddreißig grad,110
train/14July_2010_Wednesday_tagesschau-1863,74,dort hält sich die hitze auch in den nächsten tagen,51
train/14July_2010_Wednesday_tagesschau-1864,129,zum teil heftige gewitter sind auch dabei erst nur im südosten am samstag dann im ganzen land,93
train/05November_2010_Friday_tagesschau-1866,119,und nun die wettervorhersage für morgen samstag den sechsten november,69
train/05November_2010_Friday_tagesschau-1867,112,die umfangreiche tiefdruckzone über nordeuropa dehnt sich nach süden aus,72
train/05November_2010_Friday_tagesschau-1868,151,dabei fließt nordische kaltluft heran die die warmluft aus deutschland verdrängt,80
train/05November_2010_Friday_tagesschau-1869,41,an der luftmassengrenze kommt es zu teilweise kräftigen regenfällen,67
train/05November_2010_Friday_tagesschau-1870,60,und die breiten sich heute nacht über der nordhälfte aus,56
train/05November_2010_Friday_tagesschau-1871,117,richtung süden meist trocken vor allem südlich der donau können sich zum teil die sterne und morgen auch die sonne zeigen,121
