Original Key,Length,Text,Text Length
EvS51qz56A0_31-8-rgb_front,35,"And hey, that sure is fun.",26
2EaPbARsm8c_12-5-rgb_front,277,"And if to you the best vodka is getting no hangover, I'm going to say stick with Absolute.",90
0ymOkVCAqT4_10-5-rgb_front,431,"So again, the subject is just right in front, and then the background, the people there, it just is completely flattened out, almost like that's a painting or a backdrop behind her, or him.",189
1wa2jHu3Jj4_4-8-rgb_front,198,There are relief printmaking inks but there is a limited number of pigments available.,86
e5HYroYJ9pk_4-8-rgb_front,573,"Perception is how you think and feel about things, people, places, ideas and in order to be a successful interpersonal communicator which is what we all strive for, we have to learn to improve our perception.",208
bjQrRezhvQU_21-1-rgb_front,94,Gold of course is considered very spiritual.,44
FqtRy8RJa7E_7-3-rgb_front,128,"An Ace is worth one, it needs a queen which is worth twelve.",60
0t4O9jMywAo_12-11-rgb_front,175,There may be some advantages that you don't know until you know what you want to study.,87
cEmmjObvNZE_5-5-rgb_front,71,But where are we going?,23
1EY3NXNHHhc_14-5-rgb_front,44,And that's your alligator.,26
10VglhbVIwI_0-5-rgb_front,560,We are preparing to fill in our trench that we cut into the concrete to install our drains and I have mixed up a bag of premixed concrete or cement and brought it in a bucket and now were going to fill in the hole.,214
4UlmDZi98fk_1-5-rgb_front,123,Hi I'm Charles Stewart Jr. and I'm going to tell you how to make your computer faster.,86
a-WMWISI12s_13-2-rgb_front,420,Another consideration for me cause I have such a small garden was other garden surfaces that I can use and you could see back behind here I have gone vertical in my garden and I grow my beans up that to maximize the little garden space that I do have.,251
17hrR6QZBdU_23-8-rgb_front,61,She covers great topics.,24
1AtdCMxgF2Q_14-8-rgb_front,101,"So, apply the pressure, pull back and engage.",45
EhkIOccpxGw_7-5-rgb_front,154,But this one was a good one that gave me some ideas for the one that I would be doing today.,92
DE8YkWRpvYA_7-5-rgb_front,163,So Ken's going to demonstrate forehand topspin serve return.,60
195T2UrPC8s_5-8-rgb_front,6,Good.,5
42c5l12RhWo_7-8-rgb_front,138,"As it comes out, it is taking the lime in the jets with it.",59
C_DbdCYZc5s_12-5-rgb_front,349,"It's farmed in Norway, United States, Chile lots of different places but if you can like I said try to get the wild salmon.",123
1aRNY8wFqa0_12-8-rgb_front,28,We've got desktops.,19
CISGeIWfI8I_16-3-rgb_front,221,My name is Sylvia Russell and this is how you can select the best hair-care styling products for you.,101
C9TWqHwLWcg_13-8-rgb_front,81,"You notice back tug, forward tug.",33
2_kMUAuFTXU_12-3-rgb_front,110,"And, we have it going off the shoulder.",39
EOHrybLEPs4_1-11-rgb_front,50,I'm Robin with trees-mom.com.,29
cXKFA8qu81E_8-5-rgb_front,345,And on not incredibly dry days you can keep things in there for days on end without having a problem and they'll stay damp for you.,131
1mN7gG892WI_3-8-rgb_front,248,"For using the baking soda, all you want to do is make a little bit of a paste so we're going to sprinkle some baking soda, it's fine, it's in lumps.",148
abCTdCOQjEQ_8-5-rgb_front,929,"I'm going to move the chicken here into the oil and I'm going to sautÃ© this, and we're going to reserve this plate because once the chicken is marked we'll take it off, but to ensure that we don't contaminate any other surface we're going to take the end of our glove here from the wrist and bring it into a ball.",314
1bjHvgrcZu4_3-8-rgb_front,433,"Once I do that, I let it sit for about ten, fifteen, twenty minutes and then I take my webster, or pole, and I clean off the nest or knock them down.",149
1aRNY8wFqa0_13-8-rgb_front,51,All the instruments are run by computers.,41
Cm8RAgN4w0A_3-5-rgb_front,254,"This shell is made of plywood so each piece of wood is glued to each other and wrapped in a circle, that is how it is made.",123
CXf8I9XN144_5-3-rgb_front,174,"And based on that, princess seams are what you would see like on a jacket that's nipped in at the waist.",104
fAtXQBL65O8_22-5-rgb_front,26,And there you go.,17
dh6-yhJ30pY_2-8-rgb_front,65,So if you have Half &amp; Half then you just use that.,54
20qFsdFD3io_0-8-rgb_front,123,"CALAB LABARDA: Oh, hi.",22
cC5RFhOB1Gk_6-5-rgb_front,288,"Now there are a lot of websites that talk about sending you the free credit report and so forth, beware.",104
01G_nWgaYAQ_9-3-rgb_front,195,So I'm going to put that up a couple of holes once again tucking each piece under its keeper.,93
0xVO71Gc-ZA_11-5-rgb_front,333,"Spine is not really a joint, the joints maybe within, but this is not really a joint.",85
cH27PiYX6gI_11-9-rgb_front,514,"What you do not want to do, is go back and forth, or go up like this, because that will actually cause your gums to kind of swell, if you're going back and forth,and it will also cause your gums to recede,and then you'll start to become, having sensitive teeth, so you want to go in a circular motion.",301
auzKzVIhTuE_2-5-rgb_front,175,"However, you might think you're funny, because you're a little intoxicated.",75
0I9Ks-BPfDs_15-5-rgb_front,38,I think it's French.,20
02yXvi1VmPI_6-8-rgb_front,314,"They're going to protect any chips or paint from falling in your eyes and they're going to keep that glare out of your face because usually you're painting some kind of white or pastel because of the heavy, heavy reflection.",224
coyY7sDvMac_14-8-rgb_front,198,And last but not least on this blanket a ham strap.,51
24-nCYk2bRk_9-5-rgb_front,319,"If you get tired, lift up then you can play with the lasso down on the floor.",77
F9ULOg0Q9jk_4-9-rgb_front,44,Then you're going to cross back.,32
-BABPsEWA54_14-3-rgb_front,96,Start with my left side.,24
0u83ZskRPt0_1-8-rgb_front,138,And you see here there's still some of the mulch is sticking here.,66
025gAKRCIKY_6-3-rgb_front,88,"Once you notice it dropped on there, you let it soak.",53
17N2zH5tmmI_12-8-rgb_front,95,You buy these; they come in packs of two.,41
1TlNisOTK9Q_14-5-rgb_front,115,So it's as simple as just keeping your horse in that turn.,58
1ZF-GpZ0ofw_0-5-rgb_front,191,In this section we're going to be discussing a model known as 123s of customer service.,87
BrinTPjveZY_11-3-rgb_front,169,So you do want to make sure you've got logs in there and they will start to catch on fire soon.,95
2-5R15AFLs8_12-8-rgb_front,114,Once I take it out I'm going to top it with whip cream.,55
BPoz4-sxQZY_0-5-rgb_front,89,Film cameras have been around a long time.,42
0-bR2rq-qps_9-5-rgb_front,161,This is also a great way to take off your makeup and I'm going to show you that in a second.,92
0xpGR4qCpD0_8-5-rgb_front,159,"Warming up your muscles, getting your heart rate up, getting that blood flowing throughout all of the muscles.",110
DRNMejwhY0Q_6-2-rgb_front,106,Now I would look at my flash and what type of settings are on it.,65
14z8c3QqV0E_5-8-rgb_front,83,Go and close the battery compartment.,37
1fAed0ulvSA_0-8-rgb_front,141,"Hi, I'm Jeremy Blackwell, I'm here today to help you get started on your basement remodel project.",98
1pDmmsYwDJA_10-8-rgb_front,225,"So you're going to tense those inner thigh muscles, and you're going to release.",80
3tyfxL2wO-M_14-8-rgb_front,54,You want to be able to move it.,31
5agwuoxNssM_9-5-rgb_front,544,Twisting it under just to secure it and I'm going to fold into like a figure 8 shape just like we did with the basic swan.,122
006DXpJ9erw_5-5-rgb_front,449,"Now the headshot is going to cover about that much of your head, its not a full body shot, its more like a Â¾ length shot, you want to have your shoulders in the headshot in order to submit it.",193
1jAFRRkU4ic_10-8-rgb_front,358,"Once that's done you just take, a damp paper towel is fine, and just lightly brush it all off to get off the sand that you just created.",136
2qYc4PAW72o_4-8-rgb_front,173,"Now if you've got a good shooting center that can come up and flash in the high post, get the ball, turn and score.",115
EqJqWYBEUPQ_4-8-rgb_front,1021,"Now you might be talking about things that are business-related, but you do not bring up the portion of business that this meeting is about until after the entree or the lunch has been served, which means all the business papers that you have, whether they're in a briefcase, whether they're in a folder, whether they are loosely brought about, you must leave your business papers under the table until it is time to talk business.",431
1jeK8PkhsR4_7-8-rgb_front,138,"So, what we're trying to do is get your face out of the target out of the head target mirror.",93
_20g7MG8K1U_19-8-rgb_front,126,"Your fuel level, we don't have much fuel here but that's enough for an hour or two of operation.",96
2188lTsFIV8_2-8-rgb_front,178,"I've got a plate of boneless, skinless chicken breast here, the frozen kind so I let them defrost.",98
2EaPbARsm8c_11-5-rgb_front,284,"Belvedere to me is a great vodka, little on the higher end but very distinct crisp flavor.",90
1NDBxRcroFc_9-5-rgb_front,209,"DPST, double pole, single throw, and DPDT, double pole, double throw.",69
46WKIipNJt8_11-8-rgb_front,34,There's no too much water.,26
-AKdG2AyDW4_12-8-rgb_front,64,But that also means the paint could be a little thin.,53
1cSjZ5kNZw8_23-8-rgb_front,24,Have a great day.,17
1r9BuA9JwsY_5-11-rgb_front,40,And that is good to go.,23
CJ8RyW9pzKU_4-8-rgb_front,13,Good.,5
4Mi3E9RcS_o_0-8-rgb_front,84,Now we're going to start moving around a little bit in our hoop.,64
5wj8qq7-SSs_13-8-rgb_front,134,You're showing them that oh this book here has a lot of pretty photos.,70
2ioOCZFiWWU_4-5-rgb_front,108,Some guitars you don't have to worry about this problem.,56
0yuQhcAGSbs_3-5-rgb_front,252,So we're going to do an analysis of their evidence and their arguments.,71
eVy2te5bv_A_4-5-rgb_front,545,It is very important with new borns because they have to head and neck control they must be at the proper angle and that angle is defined by the seat manufacturers 45 degrees that keeps the head from flopping forward and shutting off the air way.,246
23zpxZzNL-Q_10-5-rgb_front,165,"There's no flip, you know, or any other modern fashion sense going on here.",75
bwLhAEu1h90_6-5-rgb_front,239,They have some type of foot wells or foot pedals in them depending if they do or don't have a rudder.,101
5VseAeFbfgI_0-8-rgb_front,5,Hi.,3
3yeunpfsN_Q_13-3-rgb_front,26,I'm going to sit back.,22
06Yvm4X81WI_6-5-rgb_front,225,"I always bring one with me, especially early and late season, when the ice is thin.",83
1yq7yP8Dda8_14-8-rgb_front,26,That's no problem.,18
DQ9eIUHjxIo_6-8-rgb_front,224,Now take a look at your wedge these grooves are going to be deeper and they're going to be a little bit wider and this is really important when controlling the spin on the golf ball.,182
eDoxY9hEauM_3-5-rgb_front,535,"Our Tailor kit will be able to tell us how much chlorine to add, how much acid, what our calcium levels are at, and it will be able to tell us everything we need to know about what we need to add to our pool.",208
395INfhRQB8_5-5-rgb_front,116,It's a good idea to practice six movements of the spine.,56
a7BqyLnTfqo_17-5-rgb_front,471,"We use our under liner like this to cover up any cuttings so that you canât see where you cut into the snowman so that when our recipient opens the card like this, the snowman will pop out at him like this.",208
FW1gcMU_joc_3-5-rgb_front,258,The longer the henna stays on the skin the darker it will eventually be and the longer it will last.,100
DJAnvtfxgzQ_8-5-rgb_front,342,"So now when we go through and play your scale, you will know that when you get to an A flat, B flat or E flat, it is going to be flat.",134
FWi7va17oUQ_6-9-rgb_front,89,"A couple of bolts, two or three hoses, not real hard to change.",63
24-ujdkcwaE_6-5-rgb_front,105,"Those are cleaner, lighter, compact flavors.",44
fHPQ0WYfLmI_9-5-rgb_front,104,They get their name cricket frog because of their call.,55
1k093vlWd9g_6-8-rgb_front,411,"The first thing you're going to need to do is have images of the full fashion figure, whether you're going to be menswear or womenâs wear, I'm only going to talk about womenâs wear, 'cause that's all I do.",209
5UDsvJNpI5k_3-5-rgb_front,759,"Iâm grabbing it at the waist, and Iâm, if youâll look, youâll see this is the front skirt area and on this side, is the bodice and a sleeve and Iâm just going to fold it at the waist, back towards the back side.",221
11ysPjNRN4Y_1-1-rgb_front,175,"So now we're going to talk about the zones, and there are three zones in handwriting.",85
477ZE29Y6eU_17-8-rgb_front,259,Some of the hoods or net covers will have a strap that attaches to a halter so it's got even more strength for moving around.,125
